DATE	TIME	BID	ASK	LAST	VOLUME	FLAGS
2022-06-17	18:45:12			61937	1	56
2022-06-17	18:45:12			61938	2	56
2022-06-17	18:45:12			61938	2	56
2022-06-17	18:45:12	61931	61945			6
2022-06-17	18:45:12			61940	2	56
2022-06-17	18:45:12			61941	2	56
2022-06-17	18:45:12			61941	2	56
2022-06-17	18:45:12			61942	2	56
2022-06-17	18:45:12			61943	2	56
2022-06-17	18:45:12			61943	2	56
2022-06-17	18:45:12			61944	2	56
2022-06-17	18:45:12			61944	2	56
2022-06-17	18:45:12			61945	2	56
2022-06-17	18:45:12		61948			4
2022-06-17	18:45:12		61947			4
2022-06-17	18:45:12		61946			4
2022-06-17	18:45:12	61933				2
2022-06-17	18:45:13		61945			4
2022-06-17	18:45:13	61935				2
2022-06-17	18:45:13	61937				2
2022-06-17	18:45:13	61938				2
2022-06-17	18:45:13	61939				2
2022-06-17	18:45:13			61945	5	56
2022-06-17	18:45:13	61938	61944			6
2022-06-17	18:45:13		61943			4
2022-06-17	18:45:14			61943	1	56
2022-06-17	18:45:14			61944	1	56
2022-06-17	18:45:14			61944	2	56
2022-06-17	18:45:14			61944	1	56
2022-06-17	18:45:14			61944	1	56
2022-06-17	18:45:14			61944	2	56
2022-06-17	18:45:14			61944	1	56
2022-06-17	18:45:14			61944	1	56
2022-06-17	18:45:14	61943	61944			6
2022-06-17	18:45:14			61944	1	56
2022-06-17	18:45:14	61942	61943			6
2022-06-17	18:45:14			61943	1	88
2022-06-17	18:45:14			61943	1	88
2022-06-17	18:45:14	61937				2
2022-06-17	18:45:14			61942	4	88
2022-06-17	18:45:14			61942	1	88
2022-06-17	18:45:14			61941	2	88
2022-06-17	18:45:14			61940	2	88
2022-06-17	18:45:14			61939	2	88
2022-06-17	18:45:14			61939	2	88
2022-06-17	18:45:14			61939	1	88
2022-06-17	18:45:14			61939	1	88
2022-06-17	18:45:14			61939	2	88
2022-06-17	18:45:14			61938	3	88
2022-06-17	18:45:14			61938	2	88
2022-06-17	18:45:14			61938	2	88
2022-06-17	18:45:14			61937	1	88
2022-06-17	18:45:14	61938				2
2022-06-17	18:45:14	61936				2
2022-06-17	18:45:14			61938	2	88
2022-06-17	18:45:14			61937	1	88
2022-06-17	18:45:14			61937	1	88
2022-06-17	18:45:14			61936	2	88
2022-06-17	18:45:14			61936	4	88
2022-06-17	18:45:14		61942			4
2022-06-17	18:45:15	61937				2
2022-06-17	18:45:15			61942	1	56
2022-06-17	18:45:15			61937	1	88
2022-06-17	18:45:15		61941			4
2022-06-17	18:45:15		61938			4
2022-06-17	18:45:15			61938	1	56
2022-06-17	18:45:15			61938	1	56
2022-06-17	18:45:15	61935				2
2022-06-17	18:45:15			61937	1	88
2022-06-17	18:45:15			61936	1	88
2022-06-17	18:45:15			61936	6	88
2022-06-17	18:45:15			61935	2	88
2022-06-17	18:45:16			61935	2	88
2022-06-17	18:45:16			61935	2	88
2022-06-17	18:45:16			61935	1	88
2022-06-17	18:45:16	61936				2
2022-06-17	18:45:16	61934				2
2022-06-17	18:45:16			61936	3	88
2022-06-17	18:45:16			61935	5	88
2022-06-17	18:45:16			61934	30	88
2022-06-17	18:45:16			61938	2	56
2022-06-17	18:45:16	61935				2
2022-06-17	18:45:16	61934				2
2022-06-17	18:45:16	61931				2
2022-06-17	18:45:16			61934	1	88
2022-06-17	18:45:16			61932	1	88
2022-06-17	18:45:16			61932	1	88
2022-06-17	18:45:16			61932	4	88
2022-06-17	18:45:16			61932	2	88
2022-06-17	18:45:16			61931	16	88
2022-06-17	18:45:16	61934				2
2022-06-17	18:45:16		61941			4
2022-06-17	18:45:16			61938	1	56
2022-06-17	18:45:16			61940	2	56
2022-06-17	18:45:16	61935	61940			6
2022-06-17	18:45:17		61938			4
2022-06-17	18:45:17			61938	1	56
2022-06-17	18:45:17		61937			4
2022-06-17	18:45:17			61935	2	88
2022-06-17	18:45:17	61934				2
2022-06-17	18:45:17		61938			4
2022-06-17	18:45:17			61937	1	56
2022-06-17	18:45:17	61932	61934			6
2022-06-17	18:45:17			61934	1	88
2022-06-17	18:45:17	61933				2
2022-06-17	18:45:17			61934	8	56
2022-06-17	18:45:17			61933	1	88
2022-06-17	18:45:17	61932				2
2022-06-17	18:45:18			61934	1	56
2022-06-17	18:45:18		61938			4
2022-06-17	18:45:18			61934	3	56
2022-06-17	18:45:18			61938	1	56
2022-06-17	18:45:18			61938	5	56
2022-06-17	18:45:18			61932	5	88
2022-06-17	18:45:18			61931	5	88
2022-06-17	18:45:18	61931				2
2022-06-17	18:45:18		61937			4
2022-06-17	18:45:18	61932				2
2022-06-17	18:45:18			61932	1	88
2022-06-17	18:45:18	61933	61938			6
2022-06-17	18:45:19	61932	61937			6
2022-06-17	18:45:19		61938			4
2022-06-17	18:45:19			61937	2	56
2022-06-17	18:45:19			61937	2	56
2022-06-17	18:45:19			61938	3	56
2022-06-17	18:45:19			61938	1	56
2022-06-17	18:45:19			61938	7	56
2022-06-17	18:45:19			61932	1	88
2022-06-17	18:45:19		61937			4
2022-06-17	18:45:19			61932	1	88
2022-06-17	18:45:19			61937	1	56
2022-06-17	18:45:19		61939			4
2022-06-17	18:45:19	61933				2
2022-06-17	18:45:19			61937	2	56
2022-06-17	18:45:19			61938	3	56
2022-06-17	18:45:19			61939	2	56
